"","person_age","person_income","person_home_ownership","person_emp_length","loan_intent","loan_grade","loan_amnt","loan_int_rate","loan_status","loan_percent_income","cb_person_default_on_file","cb_person_cred_hist_length"
"13138",24,110000,"RENT",1,"DEBTCONSOLIDATION","B",12500,9.62,"0",0.11,"N",4
"13139",25,93200,"MORTGAGE",9,"EDUCATION","D",7620.85711886842,15.58,"0",0.27,"Y",4
"13140",22,93218,"MORTGAGE",5,"MEDICAL","B",12000,11.49,"0",0.13,"N",3
"13141",22,93240,"MORTGAGE",6,"PERSONAL","A",7000,9.63,"0",0.08,"N",2
"13142",26,93450,"MORTGAGE",1,"HOMEIMPROVEMENT","B",12000,11.26,"0",0.13,"N",2
"13143",22,30000,"RENT",0,"MEDICAL","B",12600,11.99,"1",0.42,"N",4
"13144",25,42504,"RENT",0,"MEDICAL","B",12600,11.26,"0",0.3,"N",3
"13145",25,93500,"MORTGAGE",1,"HOMEIMPROVEMENT","C",14000,12.23,"0",0.15,"N",4
"13146",26,93500,"MORTGAGE",9,"VENTURE","D",6250,14.83,"0",0.07,"Y",3
"13147",24,47250,"RENT",5,"EDUCATION","B",12600,11.83,"0",0.27,"N",2
"13148",22,74000,"RENT",6,"PERSONAL","B",12600,10.65,"0",0.17,"N",3
"13149",22,110000,"RENT",3,"DEBTCONSOLIDATION","B",12600,10.75,"0",0.11,"N",2
"13150",22,187255.970102694,"RENT",3,"EDUCATION","A",12600,6.92,"0",0.07,"N",4
"13151",22,93600,"MORTGAGE",6,"EDUCATION","B",5000,9.99,"0",0.05,"N",2
"13152",21,93600,"MORTGAGE",5,"EDUCATION","B",12644.1339469828,10.36,"0",0.27,"N",3
"13153",25,69360,"MORTGAGE",2,"MEDICAL","F",22000,19.79,"1",0.27,"Y",3
"13154",25,93600,"MORTGAGE",9,"DEBTCONSOLIDATION","B",20000,10.62,"0",0.21,"N",3
"13155",23,23000,"RENT",3,"EDUCATION","C",12700,14.27,"1",0.55,"Y",4
"13156",22,93600,"MORTGAGE",0,"DEBTCONSOLIDATION","A",6000,21.7741024832442,"0",0.06,"N",2
"13157",22,81996,"MORTGAGE",6,"PERSONAL","B",10000,11.46,"1",0.12,"N",3
"13158",23,70000,"RENT",0,"VENTURE","A",12700,20.4511683731466,"0",0.18,"N",2
"13159",22,52000,"RENT",3,"MEDICAL","D",12750,18.25,"1",0.25,"N",4
"13160",25,94000,"MORTGAGE",9,"HOMEIMPROVEMENT","B",26324.302619755,10.65,"0",0.32,"N",4
"13161",23,94000,"MORTGAGE",1,"PERSONAL","A",13000,6.03,"0",0.14,"N",4
"13162",22,94000,"MORTGAGE",6,"PERSONAL","C",18621.4358982065,15.23,"0",0.37,"Y",4
"13163",24,32000,"RENT",4,"HOMEIMPROVEMENT","B",12800,12.42,"1",0.4,"N",3
"13164",23,38500,"RENT",8,"DEBTCONSOLIDATION","A",12800,8.9,"1",0.33,"N",4
"13165",26,94000,"MORTGAGE",8,"PERSONAL","A",15000,6.17,"0",0.16,"N",2
"13166",24,94000,"MORTGAGE",4,"EDUCATION","B",11220.5238283298,11.49,"0",0.27,"N",4
"13167",22,40000,"RENT",0,"MEDICAL","A",12800,8.9,"1",0.32,"N",2
"13168",23,40000,"RENT",5,"EDUCATION","D",12800,16,"1",0.32,"Y",3
"13169",25,94000,"MORTGAGE",5,"MEDICAL","B",20000,26.9220339530081,"0",0.21,"N",4
"13170",26,42000,"RENT",4,"EDUCATION","B",12800,10.59,"0",0.3,"N",2
"13171",22,44400,"RENT",3,"EDUCATION","C",12800,12.73,"0",0.29,"N",2
"13172",26,94000,"MORTGAGE",1,"DEBTCONSOLIDATION","A",5000,7.68,"0",0.05,"N",3
"13173",22,42200,"RENT",6,"VENTURE","D",12800,15.21,"1",0.3,"N",2
"13174",23,46000,"RENT",2,"EDUCATION","F",12800,19.41,"1",0.28,"Y",3
"13175",26,52992,"RENT",6,"HOMEIMPROVEMENT","A",12800,5.42,"0",0.24,"N",4
"13176",22,94200,"MORTGAGE",6,"PERSONAL","B",20000,8.88,"0",0.21,"N",2
"13177",23,94200,"MORTGAGE",6,"EDUCATION","A",18000,6.54,"0",0.19,"N",3
"13178",25,94400,"MORTGAGE",4,"PERSONAL","A",26899.4957213679,7.49,"0",0.37,"N",3
"13179",24,56000,"RENT",0,"EDUCATION","B",12800,20.6064723054371,"0",0.23,"N",4
"13180",26,94500,"OWN",10,"VENTURE","A",2000,5.42,"0",0.02,"N",2
"13181",25,94500,"MORTGAGE",5,"HOMEIMPROVEMENT","B",13500,10,"0",0.14,"N",2
"13182",23,58000,"RENT",1,"MEDICAL","B",12800,12.42,"0",0.22,"N",2
"13183",23,60000,"RENT",2,"DEBTCONSOLIDATION","B",12800,10.59,"0",0.21,"N",4
"13184",22,94692,"MORTGAGE",5,"EDUCATION","B",20000,11.49,"0",0.21,"N",4
"13185",26,60000,"RENT",7,"VENTURE","C",12800,12.84,"0",0.21,"N",2
"13186",23,94800,"MORTGAGE",7,"DEBTCONSOLIDATION","C",6000,14.27,"0",0.06,"Y",3
"13187",26,94800,"MORTGAGE",10,"DEBTCONSOLIDATION","A",14000,6.03,"0",0.15,"N",4
"13188",23,82800,"MORTGAGE",1,"HOMEIMPROVEMENT","B",12000,9.76,"1",0.14,"N",2
"13189",23,94940,"MORTGAGE",4,"VENTURE","A",2000,5.42,"0",0.02,"N",3
"13190",23,94965,"MORTGAGE",3,"EDUCATION","C",8000,13.22,"0",0.08,"N",2
"13191",25,94976,"MORTGAGE",5,"DEBTCONSOLIDATION","B",20000,10.74,"0",0.21,"N",3
"13192",23,64000,"RENT",6,"EDUCATION","C",12800,14.35,"0",0.2,"Y",4
"13193",23,95000,"MORTGAGE",0,"VENTURE","B",10000,9.91,"0",0.11,"N",3
"13194",23,95000,"MORTGAGE",7,"EDUCATION","A",19000,7.51,"0",0.2,"N",4
"13195",21,71232,"RENT",5,"VENTURE","D",12800,14.96,"0",0.18,"N",4
"13196",23,95000,"MORTGAGE",4,"MEDICAL","A",4400,7.9,"0",0.05,"N",3
"13197",24,77385,"RENT",4,"MEDICAL","A",12800,25.8495809730264,"0",0.17,"N",4
"13198",23,70550,"MORTGAGE",7,"MEDICAL","A",15000,8.9,"1",0.18,"N",4
"13199",23,95000,"MORTGAGE",7,"EDUCATION","A",21290.2858892806,7.9,"0",0.37,"N",4
"13200",24,78600,"RENT",0,"HOMEIMPROVEMENT","D",12800,14.11,"1",0.16,"Y",4
"13201",25,103000,"RENT",9,"HOMEIMPROVEMENT","D",12800,15.7,"0",0.12,"Y",4
"13202",24,95000,"MORTGAGE",1,"PERSONAL","B",7450,12.69,"0",0.08,"N",4
"13203",22,95000,"MORTGAGE",2,"DEBTCONSOLIDATION","A",28429.9042697671,7.9,"0",0.25,"N",4
"13204",22,95000,"MORTGAGE",4,"EDUCATION","A",6400,7.9,"0",0.07,"N",4
"13205",24,95000,"MORTGAGE",7,"HOMEIMPROVEMENT","B",10000,10.65,"0",0.11,"N",4
"13206",24,95000,"MORTGAGE",7,"DEBTCONSOLIDATION","B",15000,12.69,"0",0.16,"N",2
"13207",26,35000,"RENT",10,"MEDICAL","B",12875,20.0270883700058,"1",0.37,"N",2
"13208",26,95000,"MORTGAGE",10,"PERSONAL","A",6600,7.51,"0",0.07,"N",4
"13209",22,31760,"RENT",3,"PERSONAL","B",12875,12.53,"1",0.41,"N",4
"13210",26,95000,"MORTGAGE",10,"VENTURE","C",15000,15.96,"0",0.16,"Y",2
"13211",21,44000,"RENT",0,"EDUCATION","D",12875,15.31,"1",0.29,"N",2
"13212",22,95000,"MORTGAGE",3,"DEBTCONSOLIDATION","B",7200,11.49,"0",0.08,"N",2
"13213",24,58155,"RENT",8,"HOMEIMPROVEMENT","E",12950,24.4648333027902,"0",0.22,"N",4
"13214",22,50000,"RENT",0,"DEBTCONSOLIDATION","B",13000,12.42,"0",0.26,"N",2
"13215",23,95000,"MORTGAGE",8,"MEDICAL","C",7200,14.79,"0",0.08,"Y",4
"13216",23,44000,"RENT",1,"EDUCATION","E",13000,18.39,"1",0.3,"Y",3
"13217",22,50000,"RENT",3,"MEDICAL","C",13000,12.23,"0",0.26,"N",3
"13218",26,50000,"RENT",0,"HOMEIMPROVEMENT","B",13000,27.9833891119663,"0",0.26,"N",3
"13219",22,33716,"OWN",6,"EDUCATION","A",13750,6.92,"0",0.41,"N",2
"13220",26,95000,"MORTGAGE",1,"PERSONAL","B",17678.1562992041,10.99,"0",0.25,"N",3
"13221",23,44000,"RENT",0,"HOMEIMPROVEMENT","F",13000,17.26,"1",0.3,"Y",3
"13222",23,95000,"MORTGAGE",7,"VENTURE","B",12000,11.99,"0",0.13,"N",3
"13223",26,50000,"RENT",0,"MEDICAL","C",13000,12.09,"0",0.26,"N",3
"13224",26,95000,"MORTGAGE",9,"EDUCATION","D",18886.5545179078,16.89,"0",0.26,"Y",2
"13225",24,45996,"RENT",1,"MEDICAL","C",13000,13.47,"1",0.28,"Y",2
"13226",24,83000,"MORTGAGE",2,"DEBTCONSOLIDATION","D",17475.7731374729,16.49,"1",0.34,"Y",3
"13227",24,95000,"MORTGAGE",3,"DEBTCONSOLIDATION","B",18631.9989443974,11.99,"0",0.37,"N",2
"13228",25,52000,"RENT",3,"PERSONAL","D",13000,15.31,"0",0.25,"Y",2
"13229",25,95000,"MORTGAGE",5,"VENTURE","B",18000,10.99,"0",0.19,"N",3
"13230",22,95000,"MORTGAGE",0,"EDUCATION","A",10400,5.42,"0",0.11,"N",4
"13231",22,52128,"RENT",6,"VENTURE","A",13000,8.94,"0",0.25,"N",2
"13232",23,95000,"MORTGAGE",3,"MEDICAL","A",9950,8.49,"0",0.1,"N",4
"13233",22,48000,"RENT",3,"HOMEIMPROVEMENT","A",13000,7.88,"1",0.27,"N",3
"13234",22,95000,"MORTGAGE",2,"MEDICAL","B",5000,10.59,"0",0.05,"N",2
"13235",25,95000,"MORTGAGE",0,"DEBTCONSOLIDATION","B",15000,11.49,"0",0.16,"N",3
"13236",24,95000,"OWN",4,"HOMEIMPROVEMENT","C",10000,15.23,"0",0.11,"Y",3
"13237",26,54000,"RENT",3,"HOMEIMPROVEMENT","E",13000,17.93,"0",0.24,"Y",2
"13238",22,95000,"MORTGAGE",0,"MEDICAL","A",9000,8.49,"0",0.09,"N",2
"13239",25,55000,"RENT",9,"HOMEIMPROVEMENT","A",13000,7.51,"0",0.24,"N",4
"13240",23,95000,"MORTGAGE",6,"EDUCATION","C",20000,14.17,"0",0.21,"Y",4
"13241",23,83000,"MORTGAGE",7,"EDUCATION","B",19630.7978331629,11.11,"1",0.29,"N",2
"13242",26,95000,"MORTGAGE",1,"VENTURE","B",15000,10.37,"0",0.16,"N",4
"13243",24,56000,"RENT",2,"DEBTCONSOLIDATION","B",13000,11.83,"0",0.23,"N",4
"13244",24,95000,"OWN",8,"PERSONAL","C",4800,13.43,"0",0.05,"N",3
"13245",23,95000,"MORTGAGE",7,"DEBTCONSOLIDATION","A",4500,6.92,"0",0.05,"N",3
"13246",26,95000,"MORTGAGE",9,"VENTURE","D",17000,15.65,"0",0.18,"N",2
"13247",25,95000,"MORTGAGE",8,"EDUCATION","B",6800,9.63,"0",0.07,"N",4
"13248",22,60000,"RENT",6,"VENTURE","B",13000,9.99,"0",0.22,"N",4
"13249",21,33600,"OWN",6,"PERSONAL","C",9600,13.98,"0",0.29,"Y",4
"13250",24,95000,"MORTGAGE",0,"MEDICAL","B",12000,10.36,"0",0.13,"N",4
"13251",22,95000,"MORTGAGE",0,"MEDICAL","A",6875,6.54,"0",0.07,"N",2
"13252",22,60000,"RENT",0,"DEBTCONSOLIDATION","A",13000,8.94,"0",0.22,"N",2
"13253",25,62000,"RENT",2,"HOMEIMPROVEMENT","A",13000,6.91,"0",0.21,"N",2
"13254",24,33600,"OWN",8,"VENTURE","A",2500,6.39,"0",0.07,"N",3
"13255",22,95000,"MORTGAGE",1,"EDUCATION","C",7200,12.23,"0",0.08,"Y",4
"13256",21,33600,"OWN",5,"MEDICAL","A",10000,7.88,"0",0.3,"N",2
"13257",26,95000,"MORTGAGE",10,"EDUCATION","A",7275,6.91,"0",0.08,"N",4
"13258",22,64000,"RENT",7,"EDUCATION","D",13000,14.11,"0",0.2,"Y",3
"13259",24,95000,"OWN",8,"EDUCATION","E",15224.9971632174,16.32,"0",0.26,"N",3
"13260",21,33600,"OWN",5,"VENTURE","B",3000,11.83,"0",0.09,"N",4
"13261",24,65000,"RENT",6,"EDUCATION","C",13000,13.49,"0",0.2,"Y",2
"13262",23,95000,"MORTGAGE",2,"VENTURE","A",4000,7.88,"0",0.04,"N",3
"13263",22,65000,"RENT",3,"EDUCATION","E",13000,28.4801850802485,"0",0.2,"Y",4
"13264",22,95000,"MORTGAGE",6,"MEDICAL","A",12000,7.51,"0",0.13,"N",3
"13265",24,65004,"RENT",0,"VENTURE","B",13000,23.198903009564,"0",0.2,"N",2
"13266",24,95000,"MORTGAGE",3,"HOMEIMPROVEMENT","A",18000,7.88,"0",0.19,"N",2
"13267",25,95000,"MORTGAGE",4,"EDUCATION","A",6500,7.14,"0",0.07,"N",3
"13268",23,60000,"RENT",3,"MEDICAL","A",13000,7.66,"1",0.22,"N",4
"13269",21,95000,"MORTGAGE",5,"VENTURE","A",15000,19.2849456279005,"0",0.16,"N",2
"13270",24,67500,"RENT",1,"VENTURE","C",13000,13.98,"0",0.19,"Y",3
"13271",26,95000,"MORTGAGE",0,"EDUCATION","D",20000,14.96,"0",0.21,"N",3
"13272",26,95000,"MORTGAGE",10,"VENTURE","B",5000,9.88,"0",0.05,"N",2
"13273",24,95000,"MORTGAGE",8,"VENTURE","D",16000,15.33,"0",0.17,"N",3
"13274",23,95000,"MORTGAGE",7,"EDUCATION","C",15000,12.73,"0",0.16,"Y",4
"13275",24,95000,"MORTGAGE",2,"VENTURE","B",20000,10.62,"0",0.21,"N",4
"13276",24,95000,"MORTGAGE",2,"EDUCATION","A",5000,7.88,"0",0.05,"N",3
"13277",23,69996,"RENT",8,"EDUCATION","B",13000,11.58,"0",0.19,"N",3
"13278",22,95000,"MORTGAGE",6,"DEBTCONSOLIDATION","B",12000,10.99,"0",0.13,"N",4
"13279",23,95000,"OWN",2,"EDUCATION","A",10900,7.74,"0",0.11,"N",4
"13280",24,70000,"RENT",0,"HOMEIMPROVEMENT","A",13000,7.9,"0",0.19,"N",3
"13281",26,95000,"OWN",0,"MEDICAL","A",1000,8.94,"0",0.01,"N",4
"13282",23,95000,"MORTGAGE",7,"PERSONAL","F",17755.1320455957,18.78,"0",0.26,"N",4
"13283",24,70000,"RENT",2,"DEBTCONSOLIDATION","B",13000,10,"0",0.19,"N",2
"13284",26,95000,"OWN",5,"EDUCATION","A",8000,21.1851386399624,"0",0.08,"N",2
"13285",23,95000,"MORTGAGE",7,"EDUCATION","B",14400,11.83,"0",0.15,"N",3
"13286",23,83000,"MORTGAGE",5,"EDUCATION","B",20000,11.83,"1",0.24,"N",4
"13287",23,83000,"MORTGAGE",5,"DEBTCONSOLIDATION","D",5000,14.61,"1",0.06,"N",2
"13288",24,75000,"RENT",3,"HOMEIMPROVEMENT","B",13000,10.99,"0",0.17,"N",4
"13289",21,83000,"MORTGAGE",5,"PERSONAL","C",15000,12.84,"1",0.18,"Y",4
"13290",23,95000,"MORTGAGE",7,"PERSONAL","A",6000,7.68,"0",0.06,"N",3
"13291",25,95000,"MORTGAGE",0,"VENTURE","A",4000,8,"0",0.04,"N",4
"13292",23,75000,"RENT",6,"DEBTCONSOLIDATION","A",13000,6.91,"0",0.17,"N",2
"13293",21,33009,"OWN",5,"VENTURE","B",12000,11.48,"0",0.36,"N",4
"13294",23,33004,"OWN",5,"EDUCATION","A",5000,8.59,"0",0.15,"N",4
"13295",25,75000,"RENT",4,"DEBTCONSOLIDATION","B",13000,11.48,"0",0.17,"N",4
"13296",23,76000,"RENT",3,"MEDICAL","C",13000,20.4795368669995,"0",0.17,"Y",2
"13297",22,95000,"MORTGAGE",3,"PERSONAL","A",10000,9.07,"0",0.11,"N",3
"13298",24,95000,"MORTGAGE",4,"PERSONAL","B",17432.1054380058,10.08,"0",0.26,"N",4
"13299",25,83195,"RENT",9,"PERSONAL","B",13000,11.71,"0",0.16,"N",3
"13300",24,84000,"RENT",3,"MEDICAL","B",13000,11.83,"0",0.15,"N",3
"13301",25,95000,"MORTGAGE",7,"PERSONAL","A",5000,7.43,"0",0.05,"N",2
"13302",25,95004,"OWN",9,"EDUCATION","B",2800,9.91,"0",0.03,"N",3
"13303",23,86000,"RENT",6,"EDUCATION","B",13000,10.62,"0",0.15,"N",3
"13304",21,83004,"MORTGAGE",2,"DEBTCONSOLIDATION","D",10000,15.28,"1",0.12,"N",4
"13305",24,95004,"MORTGAGE",0,"MEDICAL","C",18000,13.35,"0",0.19,"N",3
"13306",25,87000,"RENT",6,"DEBTCONSOLIDATION","A",13000,7.29,"0",0.15,"N",2
"13307",26,95004,"MORTGAGE",10,"HOMEIMPROVEMENT","B",16599.348032061,8.88,"0",0.26,"N",3
"13308",24,95004,"MORTGAGE",8,"VENTURE","A",16000,5.79,"0",0.17,"N",4
"13309",23,90000,"RENT",4,"DEBTCONSOLIDATION","C",13000,12.73,"0",0.14,"N",2
"13310",25,95004,"MORTGAGE",9,"EDUCATION","A",18000,7.51,"0",0.19,"N",4
"13311",23,95004,"MORTGAGE",4,"VENTURE","A",10000,7.51,"0",0.11,"N",4
"13312",22,95004,"OWN",6,"EDUCATION","B",7200,10.95,"0",0.08,"N",4
"13313",24,90000,"RENT",0,"PERSONAL","A",13000,8.94,"0",0.14,"N",4
"13314",25,95111,"MORTGAGE",9,"PERSONAL","C",18000,14.72,"0",0.19,"N",4
"13315",24,83290,"MORTGAGE",5,"DEBTCONSOLIDATION","A",6000,9.32,"1",0.07,"N",3
"13316",23,95327,"OWN",4,"VENTURE","A",4325,7.74,"0",0.05,"N",2
"13317",21,95400,"MORTGAGE",0,"PERSONAL","A",12000,5.42,"0",0.13,"N",2
"13318",26,95400,"MORTGAGE",8,"PERSONAL","C",5000,12.68,"0",0.05,"N",3
"13319",26,69700,"RENT",4,"MEDICAL","D",13000,14.42,"1",0.16,"Y",2
"13320",24,110000,"RENT",4,"DEBTCONSOLIDATION","A",13000,8.9,"0",0.12,"N",2
"13321",26,110400,"RENT",9,"EDUCATION","A",13000,7.9,"0",0.12,"N",3
"13322",24,95610,"MORTGAGE",8,"VENTURE","B",6000,10.99,"0",0.06,"N",4
"13323",23,95620,"MORTGAGE",7,"EDUCATION","D",13500,14.96,"0",0.14,"Y",4
"13324",24,90100,"RENT",6,"MEDICAL","B",13000,12.69,"1",0.12,"N",4
"13325",24,33000,"OWN",7,"VENTURE","A",14000,25.7336776296161,"0",0.42,"N",2
"13326",23,120000,"RENT",7,"PERSONAL","B",13000,11.71,"0",0.11,"N",4
"13327",26,108000,"RENT",3,"HOMEIMPROVEMENT","D",13000,15.99,"1",0.12,"Y",3
"13328",24,83904,"MORTGAGE",8,"DEBTCONSOLIDATION","D",16000,16.07,"1",0.19,"Y",4
"13329",25,96000,"MORTGAGE",6,"HOMEIMPROVEMENT","C",21000,14.65,"0",0.22,"N",3
"13330",24,96000,"MORTGAGE",8,"HOMEIMPROVEMENT","A",22360.7117162526,7.9,"0",0.36,"N",4
"13331",25,96000,"MORTGAGE",4,"VENTURE","B",10925,12.69,"0",0.11,"N",4
"13332",22,71400,"MORTGAGE",4,"MEDICAL","C",21600,15.27,"1",0.26,"Y",2
"13333",22,96000,"MORTGAGE",0,"EDUCATION","A",3000,7.9,"0",0.03,"N",3
"13334",22,96000,"MORTGAGE",4,"EDUCATION","B",5500,12.69,"0",0.06,"N",3
"13335",25,96000,"MORTGAGE",9,"PERSONAL","D",21126.7282234931,18.25,"0",0.36,"Y",2
"13336",22,96000,"MORTGAGE",6,"EDUCATION","C",6000,13.49,"0",0.06,"N",3
"13337",23,96000,"MORTGAGE",4,"PERSONAL","A",9000,6.62,"0",0.09,"N",4
"13338",25,96000,"MORTGAGE",9,"MEDICAL","A",14000,6.03,"0",0.15,"N",3
"13339",23,96000,"MORTGAGE",5,"PERSONAL","A",1500,6.62,"0",0.02,"N",3
"13340",26,96000,"MORTGAGE",10,"HOMEIMPROVEMENT","E",26596.4986428619,19.42,"0",0.25,"N",4
"13341",25,57840,"RENT",5,"MEDICAL","B",13600,9.99,"0",0.24,"N",2
"13342",24,96000,"MORTGAGE",5,"DEBTCONSOLIDATION","A",5000,8.9,"0",0.05,"N",4
"13343",25,96000,"MORTGAGE",5,"DEBTCONSOLIDATION","A",11337.8873984999,7.49,"0",0.36,"N",3
"13344",25,68000,"RENT",2,"DEBTCONSOLIDATION","B",13600,10,"0",0.2,"N",3
"13345",22,70000,"RENT",5,"PERSONAL","A",13600,7.29,"0",0.19,"N",4
"13346",24,96000,"MORTGAGE",1,"HOMEIMPROVEMENT","B",4800,11.99,"0",0.05,"N",3
"13347",26,96000,"MORTGAGE",3,"PERSONAL","A",10000,5.42,"0",0.1,"N",3
"13348",22,70000,"RENT",6,"PERSONAL","B",13600,12.21,"0",0.19,"N",4
"13349",25,73000,"RENT",9,"PERSONAL","B",13600,11.99,"0",0.19,"N",2
"13350",23,78625,"RENT",3,"PERSONAL","B",13600,9.88,"0",0.17,"N",3
"13351",25,96000,"MORTGAGE",10,"VENTURE","A",20000,6.99,"0",0.21,"N",3
"13352",23,96000,"MORTGAGE",2,"MEDICAL","A",12000,7.49,"0",0.13,"N",4
"13353",24,96000,"MORTGAGE",8,"HOMEIMPROVEMENT","A",11000,5.99,"0",0.11,"N",2
"13354",23,85000,"RENT",5,"PERSONAL","A",13600,6.03,"0",0.16,"N",3
"13355",24,96000,"MORTGAGE",6,"VENTURE","A",12000,5.42,"0",0.13,"N",4
"13356",25,33000,"OWN",7,"VENTURE","B",8000,10.38,"0",0.24,"N",2
"13357",23,96000,"OWN",8,"MEDICAL","C",8000,13.49,"0",0.08,"N",3
"13358",24,96000,"MORTGAGE",8,"VENTURE","A",4200,5.99,"0",0.04,"N",3
"13359",26,64900,"RENT",4,"MEDICAL","B",13625,19.1743581447593,"0",0.21,"N",3
"13360",23,96000,"MORTGAGE",7,"EDUCATION","A",4000,5.42,"0",0.04,"N",2
"13361",23,96000,"MORTGAGE",1,"EDUCATION","A",10000,7.49,"0",0.1,"N",3
"13362",22,96000,"MORTGAGE",6,"EDUCATION","A",9000,7.49,"0",0.09,"N",4
"13363",25,33000,"RENT",0,"DEBTCONSOLIDATION","E",13650,16.35,"1",0.41,"N",4
"13364",21,33000,"OWN",2,"EDUCATION","C",11000,13.11,"0",0.33,"Y",3
"13365",24,96000,"MORTGAGE",2,"VENTURE","B",4200,22.9017818561783,"0",0.04,"N",4
"13366",24,33000,"OWN",9,"VENTURE","C",8000,14.26,"0",0.24,"Y",3
"13367",21,33000,"OWN",4,"EDUCATION","D",5000,14.61,"0",0.15,"Y",3
"13368",25,84000,"MORTGAGE",9,"DEBTCONSOLIDATION","D",5000,16.02,"1",0.06,"N",3
"13369",26,96000,"MORTGAGE",6,"MEDICAL","B",20000,11.11,"0",0.21,"N",4
"13370",23,96000,"MORTGAGE",2,"PERSONAL","A",7000,5.79,"0",0.07,"N",3
"13371",26,96000,"MORTGAGE",4,"VENTURE","B",11625,10,"0",0.12,"N",3
"13372",26,96000,"MORTGAGE",10,"VENTURE","A",8000,7.29,"0",0.08,"N",4
"13373",22,96000,"MORTGAGE",6,"VENTURE","C",30112.891379894,13.8,"0",0.26,"N",4
"13374",23,96000,"MORTGAGE",0,"VENTURE","B",20000,11.11,"0",0.21,"N",2
"13375",23,33000,"OWN",5,"VENTURE","B",3600,11.58,"0",0.11,"N",4
"13376",25,45000,"RENT",3,"MEDICAL","E",13650,18.79,"1",0.3,"N",2
"13377",25,96000,"MORTGAGE",9,"DEBTCONSOLIDATION","B",18250,11.11,"0",0.19,"N",4
"13378",25,71400,"MORTGAGE",9,"MEDICAL","D",23114.1451699591,14.09,"1",0.3,"N",2
"13379",22,96000,"MORTGAGE",2,"EDUCATION","A",12000,25.1672868198939,"0",0.13,"N",3
"13380",26,96000,"MORTGAGE",0,"HOMEIMPROVEMENT","A",16000,5.79,"0",0.17,"N",2
"13381",21,30000,"RENT",0,"DEBTCONSOLIDATION","D",13750,15.05,"1",0.46,"Y",4
"13382",25,35000,"RENT",0,"DEBTCONSOLIDATION","A",13750,7.51,"1",0.39,"N",4
"13383",25,84000,"MORTGAGE",9,"PERSONAL","D",3500,14.84,"1",0.04,"N",2
"13384",22,96000,"MORTGAGE",3,"EDUCATION","A",20000,7.88,"0",0.21,"N",3
"13385",26,32956,"OWN",10,"MEDICAL","A",10000,8.49,"0",0.3,"N",3
"13386",22,53591,"RENT",6,"EDUCATION","D",13750,14.96,"0",0.26,"N",2
"13387",23,96000,"MORTGAGE",1,"VENTURE","B",5000,10.38,"0",0.05,"N",4
"13388",21,32868,"OWN",2,"VENTURE","C",2500,13.61,"0",0.08,"Y",3
"13389",23,32800,"OWN",3,"VENTURE","A",8000,7.29,"0",0.24,"N",3
"13390",22,96000,"MORTGAGE",4,"VENTURE","A",8000,7.88,"0",0.08,"N",4
"13391",24,96000,"MORTGAGE",5,"DEBTCONSOLIDATION","A",15000,7.51,"0",0.16,"N",4
"13392",22,32760,"OWN",2,"VENTURE","C",7000,11.78,"0",0.21,"Y",4
"13393",23,96000,"MORTGAGE",7,"DEBTCONSOLIDATION","A",5000,7.51,"0",0.05,"N",2
"13394",24,32700,"OWN",8,"EDUCATION","A",4200,7.29,"0",0.13,"N",2
"13395",24,96000,"MORTGAGE",8,"MEDICAL","B",2000,10.38,"0",0.02,"N",3
"13396",24,79000,"RENT",2,"HOMEIMPROVEMENT","A",13800,8.49,"0",0.17,"N",2
"13397",25,80600,"RENT",9,"PERSONAL","B",13800,11.99,"0",0.17,"N",3
"13398",25,96000,"MORTGAGE",6,"EDUCATION","B",20000,22.6218449220607,"0",0.21,"N",2
"13399",25,96000,"OWN",0,"EDUCATION","B",4000,9.88,"0",0.04,"N",3
"13400",24,105000,"RENT",2,"VENTURE","A",13800,7.66,"0",0.13,"N",2
"13401",22,96000,"MORTGAGE",3,"VENTURE","B",5000,10.99,"0",0.05,"N",4
"13402",26,96000,"MORTGAGE",3,"EDUCATION","C",12000,13.11,"0",0.13,"N",4
"13403",23,96000,"MORTGAGE",4,"EDUCATION","B",20000,10.99,"0",0.21,"N",3
"13404",23,32500,"OWN",2,"VENTURE","C",5000,13.99,"0",0.15,"Y",3
"13405",25,32500,"OWN",9,"MEDICAL","B",3600,26.8464998030395,"0",0.11,"N",4
"13406",26,96000,"MORTGAGE",1,"HOMEIMPROVEMENT","B",10000,10.99,"0",0.1,"N",4
"13407",22,71400,"MORTGAGE",2,"MEDICAL","D",15000,14.96,"1",0.18,"Y",3
"13408",26,71400,"OWN",9,"MEDICAL","E",16500,16.45,"1",0.2,"N",3
"13409",26,117500,"RENT",0,"VENTURE","A",13800,7.49,"0",0.12,"N",3
"13410",24,32500,"OWN",2,"EDUCATION","D",5600,14.42,"0",0.17,"N",3
"13411",26,96000,"MORTGAGE",4,"HOMEIMPROVEMENT","E",20000,16.7,"0",0.21,"N",4
"13412",25,96000,"MORTGAGE",0,"VENTURE","B",5000,11.83,"0",0.05,"N",4
"13413",25,76400,"RENT",3,"VENTURE","B",13900,10.62,"0",0.18,"N",4
"13414",21,96000,"OWN",1,"EDUCATION","B",7000,12.53,"0",0.07,"N",4
"13415",24,96000,"MORTGAGE",7,"HOMEIMPROVEMENT","C",6000,13.92,"0",0.06,"Y",4
"13416",26,42000,"RENT",3,"VENTURE","A",14000,6.92,"1",0.33,"N",2
"13417",23,96000,"OTHER",3,"EDUCATION","E",12000,21.3648187024755,"0",0.13,"Y",2
